,AverageMInFile,ExternalRiskEstimate,MSinceMostRecentDelq,MSinceMostRecentInqexcl7days,MSinceMostRecentTradeOpen,MSinceOldestTradeOpen,MaxDelq2PublicRecLast12M,MaxDelqEver,NetFractionInstallBurden,NetFractionRevolvingBurden,NumBank2NatlTradesWHighUtilization,NumInqLast6M,NumInqLast6Mexcl7days,NumInstallTradesWBalance,NumRevolvingTradesWBalance,NumSatisfactoryTrades,NumTotalTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,NumTradesOpeninLast12M,PercentInstallTrades,PercentTradesNeverDelq,PercentTradesWBalance,label
10018,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
7339,70,77,53,0,13,186,6,5,50,32,1,1,1,3,1,9,10,1,0,0,60,90,67,1
8435,62,57,4,0,6,163,1,3,-8,21,0,2,2,1,4,15,19,4,4,3,16,89,45,1
4230,53,61,1,0,2,157,4,6,98,41,1,0,0,4,1,24,25,0,0,4,36,84,55,0
5472,23,73,-7,0,10,41,7,8,-8,17,1,5,5,1,1,7,7,0,0,3,29,100,33,0
375,89,82,-7,0,6,292,7,8,40,10,0,0,0,4,1,33,37,0,0,3,32,100,29,1
3916,87,89,-7,22,4,218,7,8,-8,9,0,0,0,1,1,24,10,0,0,2,35,100,20,1
6444,76,73,25,0,5,138,6,4,92,0,-8,2,2,2,0,5,8,1,1,1,63,75,67,1
5031,69,81,15,10,11,183,6,6,-8,1,0,0,0,2,3,23,23,0,0,2,17,96,33,1
8377,44,69,-7,0,14,90,6,8,88,79,1,0,0,2,6,13,13,1,1,0,15,100,89,0
2741,85,54,3,-7,11,194,3,2,-8,55,1,0,0,1,4,11,30,3,2,1,36,43,83,0
1211,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
7896,52,64,64,1,2,106,6,3,99,90,1,4,4,2,1,7,11,3,3,1,36,73,75,1
739,56,84,-7,12,4,163,7,8,88,14,1,0,0,2,3,36,36,0,0,2,17,100,46,1
1706,26,62,56,0,1,76,6,5,92,61,1,2,2,4,6,14,18,3,0,7,67,83,100,0
8722,66,67,10,0,12,233,4,5,81,33,1,1,1,2,3,13,15,1,0,0,67,87,83,0
5639,89,80,-7,0,3,314,7,8,-8,10,1,0,0,1,10,18,18,0,0,1,17,100,73,0
1691,95,61,2,0,8,187,4,3,-8,21,0,1,1,1,5,18,22,1,1,2,18,82,86,0
8193,19,58,15,0,3,38,6,4,91,82,1,1,1,5,2,13,14,1,1,5,64,93,100,0
781,104,85,-7,0,6,349,6,7,-8,4,1,2,2,1,5,35,38,0,0,2,43,100,50,1
3994,97,85,-7,0,8,389,7,8,76,18,0,1,1,1,5,29,30,0,0,2,33,100,40,1
2698,125,61,12,-7,15,255,5,2,97,96,1,0,0,3,3,17,22,3,2,0,32,71,100,0
873,51,65,51,2,3,120,6,6,89,47,0,2,1,2,4,9,10,1,1,3,50,70,86,1
8243,35,59,37,0,1,63,6,6,-8,77,3,1,1,1,3,15,16,0,0,2,6,88,57,0
5563,75,72,-7,1,2,282,7,8,-8,35,3,2,2,-8,9,39,42,0,0,1,10,100,60,1
1991,25,70,-7,0,10,67,7,8,101,98,1,0,0,2,1,4,4,0,0,3,75,100,100,0
9005,75,84,-7,0,1,223,7,8,-8,10,1,0,0,1,4,18,20,0,0,2,40,100,71,1
4173,104,87,-7,0,6,156,7,8,-8,26,0,0,0,1,2,13,13,0,0,1,15,100,30,1
6384,80,86,-7,0,11,369,7,8,-8,12,0,0,0,1,1,20,20,0,0,1,35,100,33,1
8444,60,77,-7,0,2,199,7,8,41,66,2,0,0,3,5,24,29,0,0,3,21,100,67,0
1402,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
9739,95,88,-7,0,26,223,7,8,-8,0,1,1,1,1,4,24,27,0,0,0,4,100,38,1
159,22,62,-7,2,19,27,6,8,-8,-8,-8,4,4,1,-8,3,3,2,2,0,100,100,100,0
3085,90,67,-7,5,6,256,7,8,58,57,8,0,0,2,13,45,4,0,0,2,9,100,57,0
8487,61,60,30,-7,2,180,6,2,97,46,2,0,0,1,4,12,18,8,6,3,44,67,86,0
9172,128,83,-7,3,3,238,7,8,27,8,1,1,1,3,4,54,56,0,0,2,27,100,47,1
3611,99,72,15,5,6,262,6,2,43,31,1,0,0,11,3,30,17,1,1,2,65,94,78,1
6179,100,84,-7,-8,23,199,7,8,19,37,0,0,0,2,2,17,17,0,0,0,18,100,50,1
3084,54,73,-7,5,6,109,6,8,75,2,0,0,0,3,2,26,27,1,1,3,50,100,63,1
1444,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
2239,31,76,-7,0,2,66,7,8,-8,47,2,1,1,-8,3,5,7,0,0,3,0,100,100,0
2469,60,76,13,-7,2,211,6,6,96,13,0,1,1,3,5,28,61,0,0,3,14,90,33,0
7816,40,61,1,3,2,83,4,6,-8,50,1,1,1,2,7,22,23,0,0,4,26,96,69,0
5609,120,82,20,0,34,244,6,6,-8,13,-8,0,0,1,1,12,12,0,0,0,33,92,50,1
7780,55,56,-7,5,3,144,7,8,84,92,5,0,0,3,9,34,36,0,0,2,53,100,92,0
721,82,86,-7,0,14,160,7,8,56,31,0,1,1,2,2,15,15,0,0,0,20,100,50,1
5288,90,56,2,0,10,189,4,6,-8,62,2,2,2,1,7,27,29,0,0,1,31,69,67,0
2972,118,85,-7,2,64,58,7,8,-8,29,0,1,1,-8,1,17,1,0,0,0,41,100,50,0
10291,10,65,-7,0,2,26,6,8,-8,25,0,1,1,1,4,6,7,1,1,5,14,100,83,0
7763,81,85,-7,-8,11,166,7,8,55,0,0,0,0,2,0,22,22,0,0,1,36,100,29,1
4857,64,77,24,1,1,133,6,6,79,33,0,1,1,4,1,22,23,0,0,1,61,91,71,1
8299,211,80,-7,23,143,233,7,8,-8,92,1,0,0,-8,1,4,4,0,0,0,0,100,50,0
9233,80,65,3,2,3,195,3,5,102,93,2,2,2,2,4,46,49,1,0,3,63,98,60,1
7721,64,65,11,1,1,148,4,5,65,13,2,4,4,8,3,42,45,1,0,4,60,82,75,0
1370,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
7115,51,63,5,0,9,161,4,6,44,35,1,0,0,2,4,15,17,0,0,1,29,82,60,0
9673,55,81,-7,2,4,155,7,8,94,2,0,2,2,2,4,28,29,0,0,4,36,100,46,1
4780,73,76,19,8,8,197,6,5,-8,7,0,0,0,1,1,19,22,2,0,2,24,86,29,1
7418,106,63,23,0,2,282,6,4,-8,12,0,0,0,1,1,19,26,5,4,1,44,80,67,0
6584,67,67,2,0,9,187,0,2,56,60,1,1,1,2,5,15,17,1,1,1,41,88,78,0
620,114,78,-7,-7,25,225,7,8,21,56,2,1,1,3,7,31,33,0,0,0,30,100,73,0
7550,159,84,-7,-7,12,380,7,8,61,13,1,0,0,1,3,21,21,0,0,0,10,100,50,1
390,89,68,37,0,10,248,6,6,-8,44,4,2,2,3,8,25,29,1,1,2,36,93,85,1
3842,92,87,-7,1,9,276,7,8,-8,7,0,2,2,3,3,25,38,0,0,2,32,100,67,1
1722,35,65,-7,0,1,56,7,8,93,65,8,0,0,2,15,37,39,0,0,3,13,100,62,0
9037,80,74,23,0,11,124,6,3,66,7,0,0,0,9,3,36,45,4,2,1,69,91,75,0
7495,22,60,-7,-7,9,37,7,8,61,112,0,8,8,1,3,11,11,0,0,1,55,100,100,0
6974,70,76,-7,2,5,187,7,8,75,26,1,1,1,4,7,64,65,0,0,2,30,100,55,1
8202,98,77,-7,0,10,174,7,8,50,33,0,1,1,2,7,19,21,0,0,2,33,100,75,1
4919,91,74,-7,21,10,152,7,8,49,29,1,0,0,3,5,25,25,0,0,1,36,100,80,1
2906,37,65,-7,1,2,165,6,8,85,38,1,5,5,4,4,14,25,1,1,2,40,100,73,1
3801,96,66,26,1,7,314,5,6,82,49,1,4,4,9,3,34,41,0,0,1,56,78,71,0
3541,89,82,-7,-8,24,163,7,8,-8,24,1,0,0,2,3,17,15,0,0,0,29,100,63,0
4315,60,73,-8,0,8,99,6,6,79,58,3,0,0,3,3,22,22,0,0,2,45,95,67,0
1316,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
313,57,82,18,0,3,247,6,6,45,3,0,0,0,2,3,46,46,0,0,3,28,98,45,0
1341,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
8256,90,74,73,0,8,188,6,5,49,29,1,0,0,3,6,25,27,1,0,2,46,96,64,1
4492,71,81,-7,-7,2,247,7,8,91,9,0,2,2,2,1,22,25,0,0,1,35,100,43,1
2566,75,59,6,-7,9,215,4,6,100,79,-8,2,2,2,2,27,82,2,2,2,76,90,100,0
102,95,71,-8,-7,8,177,6,6,87,87,3,1,1,2,4,24,24,0,0,1,75,96,100,0
2352,64,74,29,-7,11,264,6,6,-8,37,1,5,5,2,5,28,58,0,0,1,29,96,44,0
906,136,84,-7,-8,5,433,7,8,87,47,0,0,0,3,2,21,24,0,0,1,33,100,50,1
6529,68,65,22,0,4,172,6,5,80,45,1,3,3,2,8,28,29,1,0,2,28,66,71,0
3904,86,80,-7,0,8,242,7,8,48,37,1,1,1,2,2,16,12,0,0,1,25,100,67,1
6162,64,66,4,2,2,203,4,5,-8,14,0,1,1,2,3,21,23,1,0,2,26,83,38,1
902,75,83,-7,2,2,187,7,8,84,5,0,1,1,5,1,30,32,0,0,1,45,100,55,1
9657,119,63,3,1,8,324,6,2,77,12,1,1,1,2,4,30,33,1,1,2,12,70,62,0
1712,75,55,1,0,6,208,4,6,-8,5,1,0,0,3,4,49,50,1,1,1,20,94,41,0
1309,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
5086,54,64,-7,-7,2,145,7,8,59,74,2,4,3,4,5,28,29,0,0,5,66,100,82,0
3353,55,70,-7,6,8,119,7,8,-8,89,2,0,0,1,6,13,15,0,0,1,27,100,100,1
10109,24,77,-7,-7,3,53,7,8,99,19,0,1,1,2,3,13,13,0,0,4,46,100,56,0
10155,102,55,2,-8,3,321,4,5,100,87,2,0,0,2,3,7,11,3,0,1,27,64,100,0
1306,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
3512,94,61,5,18,20,329,0,2,3,63,1,0,0,3,2,16,17,4,4,0,47,94,100,0
3954,98,83,-7,-8,3,589,7,8,60,4,0,0,0,8,6,41,34,0,0,2,46,100,61,1
1934,72,62,47,0,7,233,6,5,85,95,3,0,0,2,3,8,9,1,0,2,44,78,100,0
1880,20,66,25,0,5,58,6,6,91,31,1,6,5,1,4,10,10,0,0,4,20,90,56,0
2188,84,65,1,0,4,176,0,2,90,7,1,0,0,4,7,29,32,3,2,2,22,91,55,0
3823,70,76,-7,0,3,78,7,8,-8,76,2,2,2,-8,5,23,2,0,0,5,8,100,56,1
4152,48,67,56,0,7,117,6,2,78,53,3,1,1,4,4,16,21,1,1,2,48,90,89,0
9520,54,61,0,0,5,150,4,6,69,81,1,3,3,4,4,12,13,0,0,3,62,77,100,0
3337,41,75,-7,5,41,41,7,8,-8,-8,-8,1,1,1,-8,1,1,0,0,0,100,100,100,0
2357,78,69,9,-7,1,168,4,6,69,34,1,2,2,5,3,17,10,0,0,2,58,89,80,0
8248,31,66,-7,0,3,79,7,8,68,81,1,5,5,4,6,19,20,0,0,1,45,100,100,0
9952,105,88,-7,0,11,274,7,8,1,27,0,0,0,1,3,11,11,0,0,1,18,100,67,0
4892,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
4475,74,56,2,-7,12,179,3,4,23,20,1,0,0,2,1,32,38,3,1,0,40,74,23,1
3123,50,73,-7,0,5,167,7,8,93,21,1,1,1,7,2,28,17,0,0,5,34,100,47,1
10287,53,71,23,0,2,132,6,5,85,36,1,1,1,2,4,10,13,1,0,2,46,85,100,0
3873,72,65,-7,2,1,406,6,8,65,47,0,2,2,5,6,30,40,1,1,5,48,100,79,1
5835,140,87,-7,0,33,300,7,8,-8,15,-8,0,0,1,1,12,13,0,0,0,31,100,50,1
4565,46,63,12,-7,3,95,6,6,82,68,3,1,1,2,6,15,15,1,1,1,27,93,80,0
3199,118,80,-7,10,23,180,7,8,-8,42,1,0,0,-8,2,15,27,0,0,0,7,100,33,0
6968,81,86,-7,6,8,190,7,8,88,4,0,0,0,3,2,13,13,0,0,1,62,100,83,1
9462,85,41,0,0,4,169,3,5,32,70,7,1,1,4,10,33,39,4,0,3,31,74,88,0
4317,69,84,-7,0,1,246,7,8,13,8,0,2,2,2,4,20,21,0,0,1,33,100,60,0
5837,89,73,43,0,2,247,6,5,-8,98,1,1,1,2,1,8,16,1,0,4,44,88,100,0
8115,78,78,59,2,11,294,6,3,-8,6,0,1,1,-8,4,28,29,1,1,1,24,97,33,1
8869,98,66,-7,0,5,182,0,8,80,12,0,0,0,2,1,10,12,1,1,1,45,100,60,1
1114,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
2802,95,60,1,-7,13,120,0,2,-8,8,0,0,0,2,3,8,19,2,2,0,27,73,75,0
7565,83,70,-8,-7,11,150,6,6,53,79,2,0,0,3,2,31,31,0,0,1,77,97,83,0
10199,29,64,39,1,1,141,6,2,87,34,0,7,7,2,10,23,26,1,1,7,12,96,82,0
2463,84,73,-7,-7,3,131,7,8,50,48,2,4,4,8,4,20,14,0,0,6,60,100,93,0
10037,83,74,9,-7,2,319,3,5,100,6,0,1,1,2,3,24,28,1,0,3,37,88,42,1
3755,86,61,69,4,4,279,6,6,76,43,4,1,1,2,10,45,23,0,0,1,30,98,60,1
4953,202,87,-7,-8,5,442,7,8,95,0,0,0,0,1,2,18,18,0,0,1,28,100,38,1
9624,68,83,-7,1,5,257,7,8,60,2,0,2,2,6,3,22,22,0,0,2,41,100,64,1
9095,83,64,48,-7,4,240,6,6,80,62,2,1,1,4,6,33,37,0,0,1,58,94,77,1
4887,71,85,-7,1,1,143,7,8,100,12,0,1,1,2,2,12,13,0,0,3,23,100,50,0
9265,73,78,52,2,3,267,6,6,91,27,1,2,2,4,4,35,35,0,0,2,43,97,80,0
7842,75,79,-7,1,7,157,6,7,70,24,0,2,2,4,4,27,29,0,0,1,66,100,67,0
2939,82,67,-7,0,15,137,7,8,-8,66,3,1,1,1,4,23,2,0,0,0,17,100,50,0
7704,74,55,2,0,3,253,0,6,92,11,0,2,2,6,4,31,31,1,1,1,42,97,80,0
6461,45,71,-7,0,6,80,7,8,96,43,1,0,0,3,3,27,27,0,0,1,33,100,46,0
9826,44,76,-7,0,9,97,7,8,43,32,0,1,1,2,3,14,14,0,0,2,21,100,63,1
5055,83,58,2,0,5,194,2,4,95,72,3,0,0,2,9,23,26,1,1,2,35,85,92,0
3326,55,65,-7,1,9,151,6,8,-8,76,4,1,1,1,6,14,16,1,1,2,21,100,70,0
2146,43,69,32,0,10,59,6,3,81,18,0,0,0,2,1,10,12,2,2,1,50,75,75,0
5841,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
6707,122,58,2,-7,20,214,3,3,60,11,0,0,0,2,3,6,13,3,2,0,62,54,83,1
4867,25,78,-7,0,6,92,7,8,71,16,0,2,2,2,2,10,10,0,0,4,30,100,57,0
4842,90,67,2,22,20,165,4,6,-8,19,1,0,0,1,3,24,24,0,0,0,17,96,27,1
5062,85,71,5,0,7,190,4,6,-8,31,0,0,0,1,5,23,23,0,0,3,22,96,60,1
3446,69,72,-7,0,1,228,7,8,70,63,2,2,2,2,5,15,16,0,0,2,38,100,78,1
384,65,85,-7,0,1,162,7,8,-8,1,0,4,4,1,2,24,27,0,0,8,26,100,30,0
2593,49,79,-7,-7,9,13,7,8,86,12,0,0,0,2,1,23,1,0,0,1,22,100,33,0
836,90,79,56,23,20,200,5,2,-8,6,0,0,0,1,2,33,38,1,1,0,29,97,60,1
4676,38,71,28,9,0,84,6,6,84,35,2,0,0,3,4,21,25,0,0,3,16,96,67,0
398,62,80,-7,0,0,234,7,8,-8,22,2,3,3,1,4,27,35,0,0,4,26,100,38,1
1652,16,65,-8,0,1,31,4,6,93,0,0,6,5,1,1,5,6,0,0,2,33,83,40,0
66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
7460,23,60,-7,0,5,49,7,8,82,40,0,1,1,3,6,16,16,0,0,3,31,100,90,0
8771,383,-9,-7,-7,383,383,6,8,-8,-8,-8,1,1,-8,-8,1,1,1,1,0,100,100,-8,0
6688,77,74,70,-7,5,183,6,3,26,58,0,1,1,1,6,11,12,1,1,2,17,92,78,0
7608,73,67,3,-7,7,260,4,6,-8,44,0,1,1,1,4,15,16,0,0,2,44,81,100,0
5258,81,74,-7,0,18,250,7,8,54,69,2,1,1,3,6,19,20,0,0,0,20,100,69,1
5680,88,80,-7,0,15,388,7,8,72,16,0,2,1,2,12,41,42,0,0,0,14,100,74,1
6614,58,87,-7,-7,1,177,7,8,100,2,0,0,0,2,2,10,11,0,0,2,36,100,67,1
3260,88,83,14,1,9,-8,6,6,100,6,0,1,1,2,3,31,0,0,0,2,22,94,63,0
3930,84,76,12,10,11,143,6,6,64,11,0,0,0,2,2,18,8,0,0,2,39,94,57,1
5156,65,71,-7,-7,12,143,7,8,37,22,0,0,0,2,2,19,19,2,2,0,21,100,50,0
9980,89,79,-7,0,9,186,7,8,50,28,1,0,0,1,4,13,13,0,0,1,46,100,86,1
6430,61,65,-7,0,11,178,7,8,73,93,4,1,1,4,6,19,19,0,0,1,58,100,91,0
2143,143,56,2,0,13,316,1,3,-8,36,0,1,1,1,4,9,15,6,4,0,21,50,63,0
4311,76,59,6,0,4,244,4,5,54,88,3,2,2,4,7,27,30,1,0,2,40,80,93,0
9096,12,65,-7,-7,12,12,7,8,92,-8,-8,1,1,1,-8,1,1,0,0,0,100,100,100,0
8227,74,73,34,0,11,345,6,6,46,54,3,0,0,2,6,25,25,0,0,1,20,92,62,0
3600,60,81,43,3,8,365,6,6,87,10,0,1,1,3,4,27,54,0,0,2,19,96,64,1
10125,21,70,-7,-7,17,23,7,8,78,95,-8,0,0,1,1,3,4,0,0,0,67,100,100,0
8555,64,68,18,15,7,-8,6,6,88,39,3,0,0,2,10,37,38,1,1,9,18,95,52,0
4497,99,75,2,-7,4,177,4,6,100,13,1,0,0,2,6,38,38,0,0,2,32,97,50,0
4254,44,76,12,0,7,75,6,6,77,0,0,0,0,2,2,23,24,0,0,2,13,92,25,0
8717,41,61,58,0,2,182,6,5,86,99,3,2,2,2,4,6,8,1,0,3,50,88,100,1
5421,110,77,-7,15,24,167,7,8,-8,51,1,0,0,-8,4,23,26,0,0,0,31,100,67,1
9629,50,84,-7,19,12,115,7,8,-8,0,0,0,0,1,0,9,11,0,0,0,9,100,20,0
3609,43,70,-7,0,3,80,6,8,58,5,0,6,6,2,12,27,10,1,1,8,15,100,67,0
4708,44,67,7,0,3,106,4,2,85,0,0,5,5,4,1,15,17,1,1,1,38,88,56,1
2118,132,85,-7,0,39,198,7,8,-8,26,0,0,0,1,1,5,5,0,0,0,60,100,100,0
3753,86,78,-7,2,7,249,7,8,84,41,0,4,4,6,4,37,54,0,0,5,42,100,79,1
8795,101,79,70,9,1,247,6,3,26,28,0,0,0,2,4,18,20,1,1,2,20,90,100,1
9677,49,79,-7,0,9,114,7,8,42,2,0,1,1,3,3,28,28,0,0,2,36,100,43,1
8708,62,83,-7,0,25,113,7,8,52,35,0,0,0,3,3,15,15,0,0,0,40,100,60,0
6842,73,80,30,0,9,211,6,6,82,5,0,2,2,2,4,28,28,0,0,1,39,96,60,0
1801,35,63,4,0,1,78,4,6,82,-8,1,2,1,2,1,5,6,0,0,1,67,83,100,0
7661,85,64,-7,-7,2,179,7,8,38,85,6,1,1,2,10,26,28,0,0,4,32,100,86,0
6266,79,77,11,-8,14,141,4,6,-8,4,0,0,0,1,2,13,13,0,0,0,23,77,60,1
5657,78,72,14,0,3,137,6,3,-8,1,0,3,3,1,1,14,16,1,1,2,25,63,38,0
9221,99,79,-7,14,21,242,7,8,-8,33,2,0,0,2,8,33,35,0,0,0,34,100,53,1
9898,94,84,34,0,14,345,6,6,74,2,0,1,1,1,2,42,43,0,0,0,9,95,17,0
4018,70,83,42,5,5,185,6,6,73,14,0,0,0,2,1,19,18,0,0,2,37,95,60,1
7856,64,72,-7,7,7,290,7,8,-8,25,0,0,0,1,5,19,19,0,0,3,26,100,50,0
3720,103,92,-7,0,37,-8,7,8,-8,0,0,1,1,-8,0,19,0,0,0,0,26,100,0,1
10439,84,79,28,2,4,224,6,6,98,1,1,4,4,2,5,61,61,0,0,4,21,97,32,1
4065,103,86,-7,14,9,227,7,8,16,14,0,0,0,2,3,32,35,0,0,2,28,100,42,1
10193,110,78,-7,1,0,253,7,8,52,21,0,1,1,2,13,37,39,0,0,3,18,100,59,1
8074,103,89,-7,10,11,348,7,8,83,10,0,0,0,1,3,11,11,0,0,1,27,100,57,1
6678,75,60,3,-7,2,201,3,5,64,59,3,5,5,4,6,25,28,1,0,3,32,93,71,0
10063,72,76,-7,-7,19,153,7,8,-8,19,1,1,1,1,2,20,20,0,0,0,10,100,25,0
39,13,78,-7,0,4,21,7,8,-8,7,0,3,3,-8,3,11,11,0,0,5,64,100,75,0
9829,29,73,-7,0,3,64,7,8,100,22,0,4,4,2,3,13,13,0,0,2,38,100,63,0
31,49,54,4,0,12,114,0,2,14,62,1,0,0,2,6,9,12,3,3,0,27,64,100,0
4235,72,73,-7,0,1,216,7,8,88,25,0,10,10,4,3,41,42,0,0,4,24,100,50,0
5574,117,76,40,0,13,315,6,6,57,15,2,1,1,5,10,35,35,0,0,0,17,97,53,0
2792,65,59,20,-7,19,176,6,2,72,90,1,1,0,3,1,16,17,1,1,0,82,71,100,0
6936,69,87,-7,1,1,147,7,8,100,2,0,3,3,1,1,8,11,0,0,2,45,100,50,1
5282,66,56,6,0,1,189,4,6,39,46,3,8,8,3,7,43,49,0,0,7,63,92,67,0
2476,58,73,-7,-7,0,133,6,7,-8,18,0,9,9,-8,3,2,3,1,1,4,20,100,75,0
8862,191,74,25,-8,25,502,6,5,-8,51,1,0,0,-8,3,13,14,1,0,0,0,93,33,1
7112,43,47,6,0,6,147,1,3,76,91,4,0,0,6,4,15,18,2,2,1,59,71,91,1
4929,58,75,13,7,4,152,6,6,60,37,1,0,0,3,2,14,14,0,0,2,29,93,71,0
4299,80,67,21,0,3,150,5,4,99,67,2,0,0,2,4,22,25,1,1,2,24,88,78,0
3723,134,64,-7,0,4,285,0,8,-8,5,1,6,6,1,4,20,4,1,1,1,30,100,75,1
8584,44,77,-7,2,5,92,7,8,53,40,0,3,3,4,2,15,15,0,0,3,40,100,67,1
7922,79,78,-7,0,3,159,7,8,84,23,1,1,1,4,6,39,40,0,0,1,48,100,83,0
4638,117,88,-7,13,9,367,7,8,-8,0,0,0,0,2,4,32,32,0,0,1,22,100,35,1
3161,102,75,22,-8,3,255,6,6,72,31,2,0,0,6,9,30,39,0,0,2,23,97,57,1
988,107,78,-7,7,7,251,7,8,92,36,2,0,0,2,4,25,27,0,0,2,33,100,75,1
7513,81,85,-7,-7,17,171,7,8,-8,17,0,0,0,1,1,22,22,0,0,0,32,100,40,1
4307,10,73,-7,0,2,18,7,8,-8,12,0,6,6,1,1,1,2,0,0,1,50,100,100,0
8062,50,66,24,1,7,160,6,3,-8,62,1,4,4,-8,6,16,18,1,1,1,44,89,100,0
9586,70,82,-7,-7,2,152,7,8,53,17,0,0,0,3,5,21,23,0,0,2,48,100,73,0
7511,88,60,3,-7,10,212,4,6,4,55,1,0,0,4,5,23,23,0,0,1,48,83,82,0
6396,75,74,-7,0,3,183,7,8,65,75,2,4,4,3,4,13,13,0,0,2,31,100,88,0
8624,67,81,-7,3,1,170,7,8,98,12,0,1,1,2,3,21,24,0,0,4,25,100,63,1
7544,61,72,-7,-7,13,140,7,8,-8,51,1,3,3,-8,3,13,13,0,0,0,8,100,60,0
9222,76,56,1,4,2,140,4,6,90,53,1,1,1,3,7,37,41,0,0,5,44,93,71,0
8648,77,83,55,-8,2,171,6,6,78,12,0,0,0,2,2,12,14,0,0,1,31,92,80,1
8558,95,90,-7,17,19,210,7,8,36,4,0,0,0,2,4,24,25,0,0,0,21,100,38,1
7439,30,71,23,0,3,74,6,5,94,13,0,0,0,5,3,14,17,1,0,4,53,76,80,0
5980,111,63,16,19,4,349,6,6,-8,83,12,0,0,1,18,34,35,0,0,1,6,97,91,0
4047,143,91,-7,21,36,132,7,8,-8,9,0,0,0,-8,2,13,2,0,0,0,8,100,22,1
6659,77,87,-7,-7,2,228,7,8,100,6,0,4,4,1,7,30,31,0,0,3,10,100,38,0
5810,256,88,-7,0,50,342,7,8,-8,12,0,0,0,-8,3,7,7,0,0,0,0,100,60,1
10272,52,80,-7,0,8,126,7,8,74,2,0,1,1,2,2,18,19,0,0,4,16,100,67,1
7860,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
7457,133,89,-7,0,27,425,7,8,-8,5,0,0,0,1,2,8,8,0,0,0,25,100,50,1
5254,77,76,-7,0,12,174,6,7,83,19,1,6,6,3,2,45,48,0,0,0,40,98,38,1
9650,54,54,4,5,3,112,3,5,49,54,1,0,0,2,2,16,19,1,0,2,47,72,67,0
9733,45,61,10,0,1,83,4,6,-8,20,0,2,2,1,3,15,20,0,0,5,26,74,40,0
9019,57,61,46,0,8,138,5,6,79,80,1,0,0,4,3,23,24,0,0,2,58,88,88,0
7660,90,77,-7,-7,39,175,7,8,-8,65,1,2,2,1,4,9,9,0,0,0,22,100,83,1
204,77,66,-7,0,6,133,7,8,94,105,6,3,3,2,6,23,26,0,0,2,42,100,100,0
8631,104,71,-7,19,14,229,7,8,65,74,1,0,0,3,6,35,36,0,0,0,22,100,69,1
5644,38,64,41,0,6,107,6,2,90,42,1,1,1,2,4,10,12,2,2,4,25,83,75,0
807,85,73,16,0,8,374,6,6,11,38,2,1,1,3,4,27,27,0,0,1,26,96,70,0
6491,149,80,-7,0,12,323,7,8,-8,70,0,0,0,1,2,14,14,0,0,0,14,100,100,1
3953,107,68,-7,0,4,169,7,8,73,66,5,1,1,3,11,25,7,0,0,1,32,100,82,0
1490,78,80,46,0,13,156,6,6,-8,9,1,1,1,1,3,19,19,0,0,0,11,95,29,1
3586,88,87,-7,22,11,133,7,8,14,3,0,0,0,1,1,14,22,0,0,1,14,100,67,1
7285,115,78,-8,0,11,234,6,6,57,76,1,0,0,2,3,15,15,0,0,1,33,93,63,0
733,101,58,16,2,6,163,6,5,-8,86,2,4,4,-8,5,20,24,3,1,2,29,71,67,0
7926,53,65,27,0,2,124,6,6,91,46,1,3,3,4,5,44,45,0,0,4,33,96,82,1
8223,34,66,-7,0,10,59,7,8,74,89,-8,5,5,2,1,4,4,0,0,2,75,100,100,0
